class,class_label_en,class_label_it,group,group_label_en,group_label_it,division,division_label_en,division_label_it,section,section_label_en,section_label_it
11.07,11.07 Manufacture of soft drinks and bottled waters,11.07 Produzione di bibite analcoliche e di acque in bottiglia,11.0,11.0 Manufacture of beverages,11.0 Produzione di bevande,11,11 Manufacture of beverages,11 Produzione di bevande,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
12.00,12.00 Manufacture of tobacco products,12.00 Produzione di prodotti del tabacco,12.0,12.0 Manufacture of tobacco products,12.0 Produzione di prodotti del tabacco,12,12 Manufacture of tobacco products,12 Produzione di prodotti del tabacco,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.10,13.10 Preparation and spinning of textile fibres,13.10 Preparazione e filatura di fibre tessili,13.1,13.1 Preparation and spinning of textile fibres,13.1 Preparazione e filatura di fibre tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.20,13.20 Weaving of textiles,13.20 Tessitura,13.2,13.2 Weaving of textiles,13.2 Tessitura,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.30,13.30 Finishing of textiles,13.30 Finissaggio dei tessili,13.3,13.3 Finishing of textiles,13.3 Finissaggio dei tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.91,13.91 Manufacture of knitted and crocheted fabrics,13.91 Fabbricazione di tessuti a maglia e all'uncinetto,13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.92,13.92 Manufacture of household textiles and made-up furnishing articles,13.92 Fabbricazione di tessili per la casa e l’arredo,13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.93,13.93 Manufacture of carpets and rugs,13.93 Fabbricazione di tappeti e moquette,13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.94,"13.94 Manufacture of cordage, rope, twine and netting","13.94 Fabbricazione di spago, corde, funi e reti",13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.95,13.95 Manufacture of non-wovens and non-woven articles,13.95 Fabbricazione di tessuti non-tessuti e di articoli in tessuto non-tessuto,13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.96,13.96 Manufacture of other technical and industrial textiles,13.96 Fabbricazione di altri tessuti per uso tecnico e industriale,13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
13.99,13.99 Manufacture of other textiles n.e.c.,13.99 Fabbricazione di altri prodotti tessili n.c.a.,13.9,13.9 Manufacture of other textiles,13.9 Altre fabbricazioni tessili,13,13 Manufacture of textiles,13 Fabbricazione di tessili,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
14.10,14.10 Manufacture of knitted and crocheted apparel,14.10 Fabbricazione di articoli a maglia e all’uncinetto,14.1,14.1 Manufacture of knitted and crocheted apparel,14.1 Fabbricazione di articoli a maglia e all’uncinetto,14,14 Manufacture of wearing apparel,14 Fabbricazione di articoli di abbigliamento,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
14.21,14.21 Manufacture of outerwear,14.21 Fabbricazione di abbigliamento esterno,14.2,14.2 Manufacture of other wearing apparel and accessories,14.2 Fabbricazione di altri articoli di abbigliamento e accessori,14,14 Manufacture of wearing apparel,14 Fabbricazione di articoli di abbigliamento,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
14.22,14.22 Manufacture of underwear,14.22 Fabbricazione di biancheria intima,14.2,14.2 Manufacture of other wearing apparel and accessories,14.2 Fabbricazione di altri articoli di abbigliamento e accessori,14,14 Manufacture of wearing apparel,14 Fabbricazione di articoli di abbigliamento,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
14.23,14.23 Manufacture of workwear,14.23 Fabbricazione di indumenti da lavoro,14.2,14.2 Manufacture of other wearing apparel and accessories,14.2 Fabbricazione di altri articoli di abbigliamento e accessori,14,14 Manufacture of wearing apparel,14 Fabbricazione di articoli di abbigliamento,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
14.24,14.24 Manufacture of leather clothes and fur apparel,14.24 Fabbricazione di abbigliamento in pelle e in pelliccia,14.2,14.2 Manufacture of other wearing apparel and accessories,14.2 Fabbricazione di altri articoli di abbigliamento e accessori,14,14 Manufacture of wearing apparel,14 Fabbricazione di articoli di abbigliamento,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
14.29,14.29 Manufacture of other wearing apparel and accessories n.e.c.,14.29 Fabbricazione di altri articoli di abbigliamento e accessori n.c.a.,14.2,14.2 Manufacture of other wearing apparel and accessories,14.2 Fabbricazione di altri articoli di abbigliamento e accessori,14,14 Manufacture of wearing apparel,14 Fabbricazione di articoli di abbigliamento,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
15.11,"15.11 Tanning, dressing, dyeing of leather and fur","15.11 Concia, tintura e rifinizione di pelli, cuoi e pellicce",15.1,"15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness","15.1 Concia, tintura e rifinizione di pelli, cuoi e pellicce; fabbricazione di articoli da viaggio, borse, pelletteria e selleria",15,15 Manufacture of leather and related products of other materials,15 Fabbricazione di pelli e cuoi e articoli in pelle e simili di altri materiali,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
15.12,"15.12 Manufacture of luggage, handbags, saddlery and harness of any material","15.12 Fabbricazione di articoli da viaggio, borse, pelletteria e selleria di qualsiasi materiale",15.1,"15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness","15.1 Concia, tintura e rifinizione di pelli, cuoi e pellicce; fabbricazione di articoli da viaggio, borse, pelletteria e selleria",15,15 Manufacture of leather and related products of other materials,15 Fabbricazione di pelli e cuoi e articoli in pelle e simili di altri materiali,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
15.20,15.20 Manufacture of footwear,15.20 Fabbricazione di calzature,15.2,15.2 Manufacture of footwear,15.2 Fabbricazione di calzature,15,15 Manufacture of leather and related products of other materials,15 Fabbricazione di pelli e cuoi e articoli in pelle e simili di altri materiali,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.11,16.11 Sawmilling and planing of wood,16.11 Taglio e piallatura del legno,16.1,16.1 Sawmilling and planing of wood; processing and finishing of wood,16.1 Taglio e piallatura del legno; lavorazione e finitura del legno,16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.12,16.12 Processing and finishing of wood,16.12 Lavorazione e finitura del legno,16.1,16.1 Sawmilling and planing of wood; processing and finishing of wood,16.1 Taglio e piallatura del legno; lavorazione e finitura del legno,16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.21,16.21 Manufacture of veneer sheets and wood-based panels,16.21 Fabbricazione di fogli da impiallacciatura e di pannelli a base di legno,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.22,16.22 Manufacture of assembled parquet floors,16.22 Fabbricazione di pavimenti di legno con elementi pre-assemblati,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.23,16.23 Manufacture of other builders' carpentry and joinery,16.23 Fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l’edilizia,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.24,16.24 Manufacture of wooden containers,16.24 Fabbricazione di imballaggi in legno,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.25,16.25 Manufacture of doors and windows of wood,16.25 Fabbricazione di porte e finestre in legno,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.26,16.26 Manufacture of solid fuels from vegetable biomass,16.26 Produzione di combustibili solidi da biomassa vegetale,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.27,16.27 Finishing of wooden products,16.27 Finitura di prodotti in legno,16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
16.28,"16.28 Manufacture of other products of wood and articles of cork, straw and plaiting materials","16.28 Fabbricazione di altri prodotti in legno e articoli in sughero, paglia e materiali da intreccio",16.2,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","16.2 Fabbricazione di prodotti in legno, sughero, paglia e materiali da intreccio",16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","16 Produzione e lavorazione del legno e dei prodotti a base di legno e sughero, esclusi i mobili; fabbricazione di articoli in paglia e materiale da intreccio",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.11,17.11 Manufacture of pulp,17.11 Fabbricazione di pasta-carta,17.1,"17.1 Manufacture of pulp, paper and paperboard","17.1 Fabbricazione di pasta-carta, carta e cartone",17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.12,17.12 Manufacture of paper and paperboard,17.12 Fabbricazione di carta e cartone,17.1,"17.1 Manufacture of pulp, paper and paperboard","17.1 Fabbricazione di pasta-carta, carta e cartone",17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.21,"17.21 Manufacture of corrugated paper, paperboard and containers of paper and paperboard","17.21 Fabbricazione di carta, cartone ondulato e di imballaggi di carta e cartone",17.2,17.2 Manufacture of articles of paper and paperboard,17.2 Fabbricazione di articoli di carta e cartone,17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.22,17.22 Manufacture of household and sanitary goods and of toilet requisites,17.22 Fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa,17.2,17.2 Manufacture of articles of paper and paperboard,17.2 Fabbricazione di articoli di carta e cartone,17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.23,17.23 Manufacture of paper stationery,17.23 Fabbricazione di prodotti cartotecnici,17.2,17.2 Manufacture of articles of paper and paperboard,17.2 Fabbricazione di articoli di carta e cartone,17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.24,17.24 Manufacture of wallpaper,17.24 Fabbricazione di carta da parati,17.2,17.2 Manufacture of articles of paper and paperboard,17.2 Fabbricazione di articoli di carta e cartone,17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
17.25,17.25 Manufacture of other articles of paper and paperboard,17.25 Fabbricazione di altri articoli di carta e cartone,17.2,17.2 Manufacture of articles of paper and paperboard,17.2 Fabbricazione di articoli di carta e cartone,17,17 Manufacture of paper and paper products,17 Fabbricazione di carta e di prodotti di carta,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
